date,act_symbol,open,high,low,close
2021-12-13,SPY,470.1900,470.5600,466.2700,466.5700
2021-12-14,SPY,463.0900,465.7400,460.2500,463.3600
2021-12-15,SPY,463.4200,470.8600,460.7400,470.6000
2021-12-16,SPY,472.5700,472.8700,464.8000,466.4500
2021-12-17,SPY,461.5500,464.7400,458.0600,459.8700
2021-12-20,SPY,454.4800,455.4000,451.1400,454.9800
2021-12-21,SPY,458.6100,463.2100,456.3100,463.0600
2021-12-22,SPY,462.7900,467.8100,462.5800,467.6900
2021-12-23,SPY,468.7500,472.1900,468.6400,470.6000
2021-12-27,SPY,472.0600,477.3100,472.0100,477.2600
2021-12-28,SPY,477.7200,478.8100,476.0600,476.8700
2021-12-29,SPY,476.9800,478.5600,475.9200,477.4800
2021-12-30,SPY,477.9300,479.0000,475.6700,476.1600
2021-12-31,SPY,475.6400,476.8600,474.6700,474.9600
2022-01-03,SPY,476.3000,477.8500,473.8500,477.7100
2022-01-04,SPY,479.2200,479.9800,475.5800,477.5500
2022-01-05,SPY,477.1600,477.9800,468.2801,468.3800
2022-01-06,SPY,467.8900,470.8200,465.4300,467.9400
2022-01-07,SPY,467.9500,469.2000,464.6500,466.0900
2022-01-10,SPY,462.7000,465.7400,456.5973,465.5100
2022-01-11,SPY,465.2300,469.8500,462.0500,469.7500
2022-01-12,SPY,471.5900,473.2000,468.9400,471.0200
2022-01-13,SPY,472.1900,472.8800,463.4400,464.5300
2022-01-14,SPY,461.1900,465.0900,459.9000,464.7200
2022-01-18,SPY,459.7400,459.9600,455.3100,456.4900
2022-01-19,SPY,458.1300,459.6124,451.4600,451.7500
2022-01-20,SPY,453.7500,458.7400,444.5000,446.7500
2022-01-21,SPY,445.5600,448.0600,437.9500,437.9800
2022-01-24,SPY,432.0300,440.3800,420.7600,439.8400
2022-01-25,SPY,433.0600,439.7200,427.1500,434.4700
2022-01-26,SPY,440.7200,444.0400,428.8600,433.3800
2022-01-27,SPY,438.2600,441.5900,429.4500,431.2400
2022-01-28,SPY,432.6800,442.0000,427.8200,441.9500
2022-01-31,SPY,441.2400,450.2800,439.8100,449.9100
2022-02-01,SPY,450.6800,453.6300,446.9384,452.9500
2022-02-02,SPY,455.5000,458.1200,453.0500,457.3500
2022-02-03,SPY,450.9500,452.9700,445.7100,446.6000
2022-02-04,SPY,446.3500,452.7800,443.8300,448.7000
2022-02-07,SPY,449.5100,450.9900,445.8500,447.2600
2022-02-08,SPY,446.7300,451.9200,445.2200,450.9400
2022-02-09,SPY,455.2200,457.8800,455.0050,457.5400
2022-02-10,SPY,451.3400,457.7100,447.2000,449.3200
2022-02-11,SPY,449.4100,451.6050,438.9400,440.4600
2022-02-14,SPY,439.9200,441.6000,435.3400,439.0200
2022-02-15,SPY,443.7300,446.2800,443.1800,446.1000
2022-02-16,SPY,443.9300,448.0550,441.9400,446.6000
2022-02-17,SPY,443.2200,446.5652,436.4200,437.0600
2022-02-18,SPY,437.3300,438.6600,431.8200,434.2300
2022-02-22,SPY,431.8900,435.5000,425.8600,429.5700
2022-02-23,SPY,432.6600,433.2600,421.3500,421.9500
2022-02-24,SPY,411.0200,428.7600,410.6400,428.3000
2022-02-25,SPY,429.6100,437.8400,427.8600,437.7500
2022-02-28,SPY,432.0300,438.2000,430.7000,436.6300
2022-03-01,SPY,435.0400,437.1700,427.1100,429.9800
2022-03-02,SPY,432.3700,439.7200,431.5700,437.8900
2022-03-03,SPY,440.4700,441.1100,433.8000,435.7100
2022-03-04,SPY,431.7500,433.3700,427.8800,432.1700
2022-03-07,SPY,431.5500,432.3018,419.3600,419.4300
2022-03-08,SPY,419.6200,427.2100,415.1200,416.2500
2022-03-09,SPY,425.1400,429.5100,422.8200,427.4100
2022-03-10,SPY,422.5200,426.4300,420.4400,425.4800
2022-03-11,SPY,428.1200,428.7700,419.5300,420.0700
2022-03-14,SPY,420.8900,424.5500,415.7900,417.0000
2022-03-15,SPY,419.7700,426.8400,418.4200,426.1700
2022-03-16,SPY,429.8900,435.6800,424.8000,435.6200
2022-03-17,SPY,433.5900,441.0700,433.1900,441.0700
2022-03-18,SPY,438.0000,444.8600,437.2200,444.5200
2022-03-21,SPY,444.3400,446.4600,440.6800,444.3900
2022-03-22,SPY,445.8600,450.5800,445.8600,449.5900
2022-03-23,SPY,446.9100,448.4900,443.7100,443.8000
2022-03-24,SPY,445.9400,450.5000,444.7600,450.4900
2022-03-25,SPY,451.1600,452.9800,448.4300,452.6900
2022-03-28,SPY,452.0600,455.9100,450.0600,455.9100
2022-03-29,SPY,460.0200,462.0700,457.1800,461.5500
2022-03-30,SPY,460.3400,461.1950,456.4650,458.7000
2022-03-31,SPY,457.8900,458.7600,451.1600,451.6400
2022-04-01,SPY,453.3100,453.4600,449.1400,452.9200
2022-04-04,SPY,453.1300,456.9100,452.2600,456.8000
2022-04-05,SPY,455.2200,457.8300,449.8200,451.0300
2022-04-06,SPY,446.8900,448.9300,443.4700,446.5200
2022-04-07,SPY,445.5900,450.6900,443.5300,448.7700
2022-04-08,SPY,447.9700,450.6300,445.9400,447.5700
2022-04-11,SPY,444.1100,445.0000,439.3900,439.9200
2022-04-12,SPY,443.0800,445.7500,436.6501,438.2900
2022-04-13,SPY,438.0300,444.1100,437.8400,443.3100
2022-04-14,SPY,443.5500,444.7301,437.6800,437.7900
2022-04-18,SPY,436.8100,439.7500,435.6100,437.9700
2022-04-19,SPY,437.8600,445.8000,437.6800,445.0400
2022-04-20,SPY,446.9200,447.5700,443.4800,444.7100
2022-04-21,SPY,448.5400,450.0100,437.1000,438.0600
2022-04-22,SPY,436.9100,438.0825,425.4400,426.0400
2022-04-25,SPY,423.6700,428.6900,418.8400,428.5100
2022-04-26,SPY,425.8300,426.0400,416.0700,416.1000
2022-04-27,SPY,417.2400,422.9200,415.0100,417.2700
2022-04-28,SPY,422.2900,429.6400,417.6000,427.8100
2022-04-29,SPY,423.5900,425.8700,411.2100,412.0000
2022-05-02,SPY,412.0700,415.9200,405.0200,414.4800
2022-05-03,SPY,415.0100,418.9300,413.3600,416.3800
2022-05-04,SPY,417.0800,429.6600,413.7099,429.0600
2022-05-05,SPY,424.5500,425.0000,409.4400,413.8100
2022-05-06,SPY,411.1000,414.8000,405.7300,411.3400
2022-05-09,SPY,405.1000,406.4100,396.5000,398.1700
2022-05-10,SPY,404.4900,406.0800,394.8200,399.0900
2022-05-11,SPY,398.0700,404.0400,391.9600,392.7500
2022-05-12,SPY,389.3700,395.8000,385.1500,392.3400
2022-05-13,SPY,396.7100,403.1800,395.6100,401.7200
2022-05-16,SPY,399.9800,403.9700,397.6000,400.0900
2022-05-17,SPY,406.5300,408.5700,402.5824,408.3200
2022-05-18,SPY,403.5000,403.8000,390.5500,391.8600
2022-05-19,SPY,388.6200,394.1400,387.1100,389.4600
2022-05-20,SPY,393.2500,397.0300,380.5400,389.6300
2022-05-23,SPY,392.8300,397.7300,390.3800,396.9200
2022-05-24,SPY,392.5600,395.1500,386.9600,393.8900
2022-05-25,SPY,392.3100,399.4500,391.8900,397.3700
2022-05-26,SPY,398.6700,407.0400,398.4500,405.3100
2022-05-27,SPY,407.9100,415.3801,407.7000,415.2600
2022-05-31,SPY,413.5500,416.4600,410.0300,412.9300
2022-06-01,SPY,415.1700,416.2400,406.9300,409.5900
2022-06-02,SPY,409.4200,417.4400,407.0400,417.3900
2022-06-03,SPY,412.4000,414.0400,409.5100,410.5400
2022-06-06,SPY,414.7800,416.6090,410.5523,411.7900
2022-06-07,SPY,408.1000,416.2200,407.6100,415.7400
2022-06-08,SPY,413.9300,415.8200,410.3800,411.2200
2022-06-09,SPY,409.3400,411.7400,401.4400,401.4400
2022-06-10,SPY,394.8800,395.7777,389.7500,389.8000
2022-06-13,SPY,379.8500,381.8100,373.3000,375.0000
2022-06-14,SPY,376.8500,377.9400,370.5900,373.8700
2022-06-15,SPY,377.3600,383.9000,372.1200,379.2000
2022-06-16,SPY,370.5100,370.9400,364.0799,366.6500
2022-06-17,SPY,365.5100,369.3800,362.1700,365.8600
2022-06-21,SPY,371.8900,376.5250,371.8100,375.0700
2022-06-22,SPY,370.6200,378.7200,370.1800,374.3900
2022-06-23,SPY,376.6400,378.8300,372.8900,378.0600
2022-06-24,SPY,381.4000,390.0900,381.3650,390.0800
2022-06-27,SPY,391.0500,391.3600,387.4400,388.5900
2022-06-28,SPY,390.2300,393.1600,380.5300,380.6500
2022-06-29,SPY,381.2300,382.2700,378.4200,380.3400
2022-06-30,SPY,376.2400,380.6582,372.5600,377.2500
2022-07-01,SPY,376.5600,381.7000,373.8000,381.2400
2022-07-05,SPY,375.8800,381.9800,372.9000,381.9600
2022-07-06,SPY,382.1100,385.8700,379.6000,383.2500
2022-07-07,SPY,385.1200,389.8300,383.2670,388.9900
2022-07-08,SPY,387.2700,390.6400,385.6600,388.6700
2022-07-11,SPY,385.8500,386.8700,383.5000,384.2300
2022-07-12,SPY,383.6500,386.1600,378.9900,380.8300
2022-07-13,SPY,375.1000,381.9200,374.6580,378.8300
2022-07-14,SPY,373.6100,379.0498,371.0400,377.9100
2022-07-15,SPY,382.5500,385.2500,380.5400,385.1300
2022-07-18,SPY,388.3800,389.0900,380.6600,381.9500
2022-07-19,SPY,386.0800,392.8700,385.3900,392.2700
2022-07-20,SPY,392.4700,396.2600,391.0300,394.7700
2022-07-21,SPY,394.1600,398.8400,391.6300,398.7900
2022-07-22,SPY,398.9200,400.1800,392.7500,395.0900
2022-07-25,SPY,395.7500,396.4700,393.2100,395.5700
2022-07-26,SPY,393.8400,394.0600,389.9500,390.8900
2022-07-27,SPY,394.3600,402.8800,394.0500,401.0400
2022-07-28,SPY,401.8900,406.8000,398.1500,406.0700
2022-07-29,SPY,407.5800,413.0300,406.7700,411.9900
2022-08-02,SPY,409.1200,413.0000,406.8200,408.0600
2022-08-03,SPY,410.3000,415.6800,410.0000,414.4500
2022-08-04,SPY,414.3700,415.0900,412.4400,414.1700
2022-08-05,SPY,409.6600,414.1500,409.6000,413.4700
2022-08-08,SPY,415.2500,417.6200,411.8300,412.9900
2022-08-09,SPY,412.2200,412.7500,410.2200,411.3500
2022-08-10,SPY,418.7800,420.1400,416.7200,419.9900
2022-08-11,SPY,422.9900,424.9500,419.2100,419.9900
2022-08-12,SPY,422.0300,427.2100,421.0300,427.1000
2022-08-15,SPY,424.7650,429.4100,424.7100,428.8600
2022-08-16,SPY,427.7300,431.7300,426.8800,429.7000
2022-08-17,SPY,425.9100,429.5000,424.5400,426.6500
2022-08-18,SPY,426.8600,428.6100,425.5000,427.8900
2022-08-19,SPY,424.9800,425.2600,421.2200,422.1400
2022-08-22,SPY,417.0500,417.2300,412.4000,413.3500
2022-08-23,SPY,412.9000,415.4200,411.7700,412.3500
2022-08-24,SPY,412.1100,415.1101,411.3900,413.6700
2022-08-25,SPY,415.2400,419.5600,414.0900,419.5100
2022-08-26,SPY,419.3900,419.9600,405.2500,405.3100
2022-08-29,SPY,402.2000,405.8400,401.1999,402.6300
2022-08-30,SPY,403.8500,404.1000,396.0000,398.2100
2022-08-31,SPY,399.9300,401.2400,395.0400,395.1800
2022-09-01,SPY,392.8900,396.7800,390.0400,396.4200
2022-09-02,SPY,400.2800,401.5550,390.3300,392.2400
2022-09-06,SPY,393.1300,394.1200,388.4200,390.7600
2022-09-07,SPY,390.4300,398.5900,390.2000,397.7800
2022-09-08,SPY,395.3900,400.8600,394.1200,400.3800
2022-09-09,SPY,402.7400,407.5100,402.4600,406.6000
2022-09-12,SPY,408.7800,411.7300,408.4600,410.9700
2022-09-13,SPY,401.8300,403.1000,391.9200,393.1000
2022-09-14,SPY,394.4700,396.2000,391.1200,394.6000
2022-09-15,SPY,392.9600,395.9600,388.7800,390.1200
2022-09-16,SPY,384.1400,386.2500,382.1100,385.5600
2022-09-20,SPY,385.0600,386.1200,381.1950,384.0900
2022-09-21,SPY,386.1100,389.3100,377.3800,377.3900
2022-09-22,SPY,376.5800,378.3000,373.4400,374.2200
2022-09-23,SPY,370.5800,370.6200,363.2900,367.9500
2022-09-26,SPY,366.4100,370.2100,363.0299,364.3100
2022-09-27,SPY,368.0200,370.4000,360.8700,363.3800
2022-09-28,SPY,364.3800,372.3000,362.6000,370.5300
2022-09-29,SPY,366.8100,367.1100,359.7000,362.7900
2022-09-30,SPY,361.8000,365.9100,357.0400,357.1800
2022-10-03,SPY,361.0800,368.5500,359.2100,366.6100
2022-10-04,SPY,372.4000,378.0000,366.5677,377.9700
2022-10-05,SPY,373.3900,379.4600,370.9500,377.0900
2022-10-06,SPY,375.6200,378.7200,372.6800,373.2000
2022-10-07,SPY,368.9700,373.2933,360.9400,362.7900
2022-10-10,SPY,363.9600,364.2100,357.6700,360.0200
2022-10-11,SPY,358.2350,363.0300,355.7100,357.7400
2022-10-12,SPY,358.1700,359.8179,356.3000,356.5600
2022-10-13,SPY,349.2050,367.5100,348.1100,365.9700
2022-10-14,SPY,368.5500,370.2600,356.9600,357.6300
2022-10-17,SPY,364.0100,367.9799,357.2808,366.8200
2022-10-18,SPY,375.1300,375.4500,367.5200,371.1300
2022-10-19,SPY,368.9900,371.8500,365.5500,368.5000
2022-10-20,SPY,368.0300,372.6700,364.6100,365.4100
2022-10-21,SPY,365.1200,374.8000,363.5400,374.2900
2022-10-24,SPY,375.8900,380.0600,373.1100,378.8700
2022-10-25,SPY,378.7900,385.2500,378.6710,384.9200
2022-10-26,SPY,381.6200,387.5800,381.3500,382.0200
2022-10-27,SPY,383.0700,385.0000,379.3300,379.9800
2022-10-28,SPY,379.8700,389.5200,379.6800,389.0200
2022-10-31,SPY,386.4400,388.4000,385.2600,386.2100
2022-11-01,SPY,390.1400,390.3900,383.2900,384.5200
2022-11-02,SPY,383.9000,388.6300,374.7600,374.8700
2022-11-03,SPY,371.4650,374.2000,368.7900,371.0100
2022-11-04,SPY,377.0000,378.8700,370.0000,376.3500
2022-11-07,SPY,377.7100,380.5700,375.5300,379.9500
2022-11-08,SPY,381.1100,385.1200,377.7200,382.0000
2022-11-09,SPY,379.9300,381.1400,373.6100,374.1300
2022-11-10,SPY,388.0500,395.0400,385.6420,394.6900
2022-11-11,SPY,395.5900,399.3500,393.6100,398.5100
2022-11-14,SPY,396.6600,400.1799,394.8300,395.1200
2022-11-15,SPY,401.1500,402.3100,394.4900,398.4900
2022-11-16,SPY,396.7800,397.7800,394.7900,395.4500
2022-11-17,SPY,390.4600,394.9500,390.1400,394.2400
2022-11-18,SPY,397.7400,397.8100,393.0400,396.0300
2022-11-21,SPY,394.6400,395.8200,392.6600,394.5900
2022-11-22,SPY,396.6300,400.0700,395.1527,399.9000
2022-11-23,SPY,399.5500,402.9300,399.3100,402.4200
2022-11-25,SPY,401.8300,402.9100,401.5350,402.3300
2022-11-28,SPY,399.0900,400.8100,395.1100,395.9100
2022-11-29,SPY,396.0500,397.3000,393.3000,395.2300
2022-11-30,SPY,395.4900,407.6800,393.4800,407.6800
2022-12-01,SPY,408.7700,410.0000,404.7500,407.3800
2022-12-02,SPY,402.2500,407.8600,402.1400,406.9100
2022-12-05,SPY,403.9500,404.9300,398.1700,399.5900
2022-12-06,SPY,399.4200,399.9900,391.6400,393.8300
2022-12-07,SPY,392.9400,395.6400,391.9700,393.1600
2022-12-08,SPY,395.1400,397.3600,393.2684,396.2400
2022-12-09,SPY,394.9400,397.6200,393.1500,393.2800
2022-12-12,SPY,394.1100,398.9500,393.4120,398.9500
2022-12-13,SPY,410.2200,410.4900,399.0700,401.9700
2022-12-14,SPY,401.6100,405.5000,396.3100,399.4000
2022-12-15,SPY,394.3000,395.2500,387.8850,389.6300
2022-12-16,SPY,385.1800,386.5750,381.0400,383.2700
2022-12-19,SPY,383.4700,383.8200,378.2800,380.0200
2022-12-20,SPY,379.2300,382.2300,377.8500,380.5400
2022-12-21,SPY,383.2500,387.4100,382.6900,386.2300
2022-12-22,SPY,383.0500,386.2134,374.7700,380.7200
2022-12-23,SPY,379.6500,383.0600,378.0300,382.9100
2022-12-27,SPY,382.7900,383.1500,379.6500,381.4000
2022-12-28,SPY,381.3300,383.3900,376.4200,376.6600
2022-12-29,SPY,379.6300,384.3500,379.0800,383.4400
2022-12-30,SPY,380.6400,382.5800,378.4300,382.4300
2023-01-03,SPY,384.3700,386.4300,377.8310,380.8200
2023-01-04,SPY,383.1800,385.8800,380.0000,383.7600
2023-01-05,SPY,381.7200,381.8400,378.7600,379.3800
2023-01-06,SPY,382.6100,389.2500,379.4127,388.0800
2023-01-09,SPY,390.3700,393.7000,387.6700,387.8600
2023-01-10,SPY,387.2500,390.6500,386.2700,390.5800
2023-01-11,SPY,392.2300,395.6000,391.3800,395.5200
2023-01-12,SPY,396.6700,398.4850,392.4200,396.9600
2023-01-13,SPY,393.6200,399.1000,393.3400,398.5000
2023-01-17,SPY,398.4800,400.2300,397.0600,397.7700
2023-01-18,SPY,399.0100,400.1200,391.2800,391.4900
2023-01-19,SPY,389.3600,391.0800,387.2600,388.6400
2023-01-20,SPY,390.1000,396.0400,388.3800,395.8800
2023-01-23,SPY,396.7200,402.6450,395.7200,400.6300
2023-01-24,SPY,398.8800,401.1500,397.6400,400.2000
2023-01-25,SPY,395.9500,400.7000,393.5600,400.3500
2023-01-26,SPY,403.1300,404.9200,400.0300,404.7500
2023-01-27,SPY,403.6550,408.1600,403.4400,405.6800
2023-01-30,SPY,402.8000,405.1300,400.2800,400.5900
2023-01-31,SPY,401.1300,406.5300,400.7700,406.4800
2023-02-01,SPY,405.2110,413.6700,402.3500,410.8000
2023-02-02,SPY,414.8600,418.3100,412.8800,416.7800
2023-02-03,SPY,411.5900,416.9700,411.0900,412.3500
2023-02-06,SPY,409.7900,411.2900,408.1000,409.8300
2023-02-07,SPY,408.8700,416.4900,407.5700,415.1900
2023-02-08,SPY,413.1300,414.5300,409.9300,410.6500
2023-02-09,SPY,414.4100,414.5700,405.8100,407.0900
2023-02-10,SPY,405.8600,408.4400,405.0100,408.0400
2023-02-13,SPY,408.7200,412.9700,408.2400,412.8300
2023-02-14,SPY,411.2400,415.0500,408.5110,412.6400
2023-02-15,SPY,410.3500,414.0600,409.4700,413.9800
2023-02-16,SPY,408.7900,412.9100,408.1400,408.2800
2023-02-17,SPY,406.0600,407.5100,404.0500,407.2600
2023-02-21,SPY,403.0600,404.1600,398.8200,399.0900
2023-02-22,SPY,399.5200,401.1300,397.0200,398.5400
2023-02-23,SPY,401.5600,402.2000,396.2500,400.6600
2023-02-24,SPY,395.4200,397.2500,393.6400,396.3800
2023-02-27,SPY,399.8700,401.2900,396.7500,397.7300
2023-02-28,SPY,397.2300,399.2800,396.1500,396.2600
2023-03-01,SPY,395.4100,396.6900,393.3800,394.7400
2023-03-02,SPY,392.6800,398.6900,392.3300,397.8100
2023-03-03,SPY,399.7100,404.4500,399.0300,404.1900
2023-03-06,SPY,405.0500,407.4500,404.0100,404.4700
2023-03-07,SPY,404.4200,404.6700,397.6250,398.2700
2023-03-08,SPY,398.3900,399.7100,396.5900,398.9200
2023-03-09,SPY,399.7400,401.4800,390.5300,391.5600
2023-03-10,SPY,390.9900,393.1600,384.3200,385.9100
2023-03-13,SPY,381.8100,390.3900,380.6500,385.3600
2023-03-14,SPY,390.5000,393.4500,387.0500,391.7300
2023-03-15,SPY,385.8900,389.4900,383.7100,389.2800
2023-03-16,SPY,386.8200,396.4700,386.2900,396.1100
2023-03-17,SPY,393.2200,394.4000,388.5500,389.9900
2023-03-20,SPY,390.8000,394.1700,390.0700,393.7400
2023-03-21,SPY,397.2400,399.4100,395.5800,398.9100
2023-03-22,SPY,398.7300,402.4900,392.0700,392.1100
2023-03-23,SPY,395.0900,399.2900,390.3500,393.1700
2023-03-24,SPY,391.8410,395.8400,389.4000,395.7500
2023-03-27,SPY,398.1200,398.9200,395.5600,396.4900
2023-03-28,SPY,395.7700,396.4900,393.6900,395.6000
2023-03-29,SPY,399.9250,401.6000,398.6800,401.3500
2023-03-30,SPY,404.0900,404.3500,401.7600,403.7000
2023-03-31,SPY,404.6600,409.7000,404.5500,409.3900
2023-04-03,SPY,408.8500,411.3700,408.4400,410.9500
2023-04-04,SPY,411.6200,411.9200,407.2400,408.6700
2023-04-05,SPY,407.9100,408.7000,405.8800,407.6000
2023-04-06,SPY,406.7700,409.4800,405.6780,409.1900
2023-04-10,SPY,406.6100,409.6900,405.9700,409.6100
2023-04-11,SPY,410.2600,411.1800,408.9200,409.7200
2023-04-12,SPY,411.8700,412.1700,407.4400,408.0500
2023-04-13,SPY,409.1800,413.8400,407.9922,413.4700
2023-04-14,SPY,412.8100,415.0900,410.0600,412.4600
2023-04-17,SPY,412.3700,413.9600,411.0850,413.9400
2023-04-18,SPY,415.5800,415.7200,412.7802,414.2100
2023-04-19,SPY,412.2200,415.0800,412.1600,414.1400
2023-04-20,SPY,411.2100,413.7000,410.2700,411.8800
2023-04-21,SPY,412.1900,412.6800,410.1700,412.2000
2023-04-24,SPY,411.9900,413.0700,410.6000,412.6300
2023-04-25,SPY,410.5800,411.1600,406.0200,406.0800
2023-04-26,SPY,406.7200,407.8400,403.7800,404.3600
2023-04-27,SPY,407.0000,412.6900,406.7400,412.4100
2023-04-28,SPY,411.4900,415.9400,411.4300,415.9300
2023-05-01,SPY,415.4700,417.6200,415.2650,415.5100
2023-05-02,SPY,414.7700,414.8200,407.8200,410.8400
2023-05-03,SPY,411.3600,413.8700,407.7700,408.0200
2023-05-04,SPY,406.9300,407.2700,403.7400,405.1300
2023-05-05,SPY,408.9100,413.7200,408.6400,412.6300
2023-05-08,SPY,412.9700,413.2400,411.2800,412.7400
2023-05-09,SPY,411.1300,412.0900,410.6894,410.9300
2023-05-10,SPY,413.8800,414.5350,408.8700,412.8500
2023-05-11,SPY,411.9500,412.4300,409.9700,412.1300
2023-05-12,SPY,413.4200,413.6400,409.0700,411.5900
2023-05-15,SPY,412.2200,413.4300,410.2300,413.0100
2023-05-16,SPY,411.8600,412.8150,410.2400,410.2500
2023-05-17,SPY,412.3500,415.8550,410.6350,415.2300
2023-05-18,SPY,414.9000,419.6700,414.6700,419.2300
2023-05-19,SPY,420.1700,420.7200,417.3500,418.6200
2023-05-22,SPY,418.6400,420.3900,417.3500,418.7900
2023-05-23,SPY,417.0800,418.7220,413.6800,414.0900
2023-05-24,SPY,412.4200,412.8200,409.8795,411.0900
2023-05-25,SPY,414.7400,416.1600,412.4101,414.6500
2023-05-26,SPY,415.3300,420.7700,415.2500,420.0200
2023-05-30,SPY,422.0300,422.5800,418.7350,420.1800
2023-05-31,SPY,418.2800,419.2200,416.2200,417.8500
2023-06-01,SPY,418.0900,422.9200,416.7900,421.8200
2023-06-02,SPY,424.5000,428.7400,423.9500,427.9200
2023-06-05,SPY,428.2800,429.6700,426.3700,427.1000
2023-06-06,SPY,426.6700,428.5772,425.9900,428.0300
2023-06-07,SPY,428.4400,429.6200,426.1100,426.5500
2023-06-08,SPY,426.6200,429.6000,425.8200,429.1300
2023-06-09,SPY,429.9600,431.9900,428.8700,429.9000
2023-06-12,SPY,430.9200,433.8800,430.1700,433.8000
2023-06-13,SPY,435.3200,437.3300,434.6300,436.6600
2023-06-14,SPY,437.0100,439.0612,433.5900,437.1800
2023-06-15,SPY,436.3300,443.9000,436.2300,442.6000
2023-06-16,SPY,443.0200,443.6078,438.9700,439.4600
2023-06-20,SPY,437.4500,438.3700,435.0300,437.1800
2023-06-21,SPY,436.1600,436.9900,434.3300,434.9400
2023-06-22,SPY,433.9500,436.6200,433.6000,436.5100
2023-06-23,SPY,432.9300,435.0600,432.4700,433.2100
2023-06-26,SPY,432.6200,434.6100,431.1900,431.4400
2023-06-27,SPY,432.3500,436.8100,431.8800,436.1700
2023-06-28,SPY,435.0500,437.4400,434.4100,436.3900
2023-06-29,SPY,435.9600,438.2800,435.5400,438.1100
2023-06-30,SPY,441.4400,444.3000,441.1100,443.2800
2023-07-03,SPY,442.9200,444.0800,442.6300,443.7900
2023-07-05,SPY,441.9100,443.8890,441.9000,443.1300
2023-07-06,SPY,439.4200,440.1000,437.0600,439.6600
2023-07-07,SPY,438.6300,442.6400,438.3000,438.5500
2023-07-10,SPY,438.1800,439.8400,437.5850,439.6600
2023-07-11,SPY,440.4500,442.9700,439.4400,442.4600
2023-07-12,SPY,446.3900,447.4799,444.9100,446.0200
2023-07-13,SPY,447.9000,450.3800,447.4500,449.5600
2023-07-14,SPY,450.4750,451.3600,448.4900,449.2800
2023-07-17,SPY,449.1300,451.9300,449.0800,450.8400
2023-07-18,SPY,450.5000,454.8600,450.0484,454.1900
2023-07-19,SPY,455.0100,456.4300,454.1119,455.2000
2023-07-20,SPY,454.1700,455.1000,451.4400,452.1800
2023-07-21,SPY,453.9600,454.1650,452.1700,452.1800
2023-07-24,SPY,453.3700,455.0400,452.2980,454.2000
2023-07-25,SPY,453.9200,456.7350,453.8700,455.4400
2023-07-26,SPY,454.4700,456.9900,453.3800,455.5100
2023-07-27,SPY,459.0200,459.4400,451.5500,452.4900
2023-07-28,SPY,455.8800,457.7800,452.4918,456.9200
2023-07-31,SPY,457.4100,458.1600,456.0450,457.7900
2023-08-01,SPY,456.2700,457.2500,455.4900,456.4800
2023-08-02,SPY,453.2500,453.5200,449.3499,450.1300
2023-08-03,SPY,448.0400,450.7900,447.3700,448.8400
2023-08-04,SPY,450.7200,452.8950,446.2700,446.8100
2023-08-07,SPY,448.7100,450.8650,447.9900,450.7100
2023-08-08,SPY,448.0800,450.6952,445.2705,448.7500
2023-08-09,SPY,449.0300,449.1999,444.9600,445.7500
2023-08-10,SPY,448.1900,451.7000,444.7000,445.9100
2023-08-11,SPY,443.9700,446.7007,443.3450,445.6500
2023-08-14,SPY,444.7000,448.1100,444.3800,448.1100
2023-08-15,SPY,446.2700,446.6400,442.3000,442.8900
2023-08-16,SPY,442.4600,444.1800,439.5300,439.6400
2023-08-17,SPY,441.1600,441.4300,435.7500,436.2900
2023-08-18,SPY,433.3700,437.5700,433.0100,436.5000
2023-08-21,SPY,437.5500,440.1100,435.3200,439.3400
2023-08-22,SPY,441.1800,441.1800,437.5700,438.1500
2023-08-23,SPY,439.2500,443.6700,439.1000,443.0300
2023-08-24,SPY,444.6900,445.2200,436.8550,436.8900
2023-08-25,SPY,438.6800,441.3000,435.0000,439.9700
2023-08-28,SPY,442.2400,443.4000,439.9728,442.7600
2023-08-29,SPY,442.6500,449.4500,442.4600,449.1600
2023-08-30,SPY,449.5100,451.6700,448.7800,451.0100
2023-08-31,SPY,451.6500,452.8300,450.1600,450.3500
2023-09-01,SPY,453.1700,453.6700,449.6800,451.1900
2023-09-05,SPY,450.7300,451.0600,449.1700,449.2400
2023-09-06,SPY,448.4000,448.5100,443.8100,446.2200
2023-09-07,SPY,443.1100,445.5500,442.7500,444.8500
2023-09-08,SPY,444.9000,447.1100,444.5300,445.5200
2023-09-11,SPY,448.2400,448.7700,446.4699,448.4500
2023-09-12,SPY,446.9500,448.5300,445.3900,445.9900
2023-09-13,SPY,446.2200,447.7100,445.0793,446.5100
2023-09-14,SPY,449.0700,451.0800,447.7150,450.3600
2023-09-15,SPY,447.1400,447.4800,442.9200,443.3700
2023-09-18,SPY,443.0500,444.9700,442.5600,443.6300
2023-09-19,SPY,442.6800,443.2900,439.9400,442.7100
2023-09-20,SPY,444.0100,444.4350,438.4300,438.6400
2023-09-21,SPY,435.7000,435.9700,431.2300,431.3900
2023-09-22,SPY,432.4500,434.1000,429.9900,430.4200
2023-09-25,SPY,429.1700,432.2700,428.7200,432.2300
2023-09-26,SPY,429.0900,429.8200,425.0200,425.8800
2023-09-27,SPY,427.0900,427.6700,422.2900,426.0500
2023-09-28,SPY,425.4800,430.2499,424.8700,428.5200
2023-09-29,SPY,431.6700,431.8500,425.9100,427.4800
2023-10-02,SPY,426.6200,428.6000,424.4600,427.3100
